,koi_duration,koi_depth,koi_prad,koi_ror,tce_duration,tce_depth,tce_prad,koi_steff,koi_srad,koi_smass,koi_slogg,tce_steff,tce_sradius,tce_slogg,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_model_snr,koi_max_mult_ev
8600,4.513,105.9,0.85,0.009317,,,,5481.0,0.835,0.821,4.508,,,,1.0,0.0,0.0,1.0,9.1,7.4813848
8601,3.03316,129645.0,121.59,0.684799,,,,5146.0,1.626,0.934,3.986,,,,0.0,1.0,0.0,0.0,3361.5,9141.622
8602,5.62797,182722.0,45.2,0.40426,,,,6208.0,1.024,1.086,4.454,,,,0.0,1.0,0.0,0.0,2003.1,5111.854
8603,1.271,75.3,1.9,0.008239,,,,5445.0,2.117,0.977,3.776,,,,0.0,0.0,1.0,0.0,23.3,12.861093
8604,5.84235,276139.0,78.3,0.584886,,,,6228.0,1.226,1.034,4.277,,,,0.0,1.0,0.0,0.0,732.5,26435.945
8605,3.7232,104692.0,110.91,0.4996,,,,5908.0,2.033,1.103,3.865,,,,0.0,1.0,0.0,0.0,454.1,9342.362
8606,3.82433,53046.4,42.15,0.390263,,,,6322.0,0.989,0.99,4.444,,,,0.0,1.0,0.0,0.0,696.5,3631.662
8607,15.4308,340408.0,62.08,0.613905,,,,5291.0,0.926,0.828,4.423,,,,0.0,1.0,0.0,0.0,4578.3,42138.434
8608,7.8391,193828.0,157.82,0.540267,,,,7823.0,2.675,2.002,3.885,,,,0.0,1.0,0.0,0.0,967.7,7336.0117
8609,4.713,64.6,0.92,0.007809,,,,6249.0,1.076,1.13,4.428,,,,0.0,0.0,1.0,1.0,13.0,10.267005
8610,5.44,42.8,0.7,0.006415,,,,5930.0,0.997,0.99,4.436,,,,0.0,0.0,1.0,1.0,12.0,9.1849785
8611,2.643,134.1,20.96,0.010448,,,,4981.0,18.374,3.369,2.437,,,,0.0,0.0,1.0,0.0,10.8,8.249648
8612,5.0042,13137.9,21.57,0.188658,,,,6373.0,1.047,1.094,4.438,,,,0.0,1.0,0.0,0.0,796.5,859.69916
8613,4.35647,205223.0,81.1,0.550517,,,,5931.0,1.349,1.042,4.196,,,,0.0,1.0,0.0,0.0,3617.5,12182.578
8614,1.892,25.1,0.51,0.005856,,,,5339.0,0.793,0.731,4.503,,,,0.0,0.0,1.0,0.0,9.6,7.1957045
8615,5.72501,393266.0,138.54,0.664601,,,,5807.0,1.909,1.13,3.93,,,,0.0,1.0,0.0,0.0,1728.1,10308.177
8617,5.32432,143753.0,53.0,0.520189,,,,6136.0,0.933,0.973,4.487,,,,0.0,1.0,0.0,0.0,2642.2,5924.18
8618,2.7822,293637.0,37.93,0.512254,,,,4348.0,0.678,0.669,4.601,,,,0.0,1.0,0.0,0.0,553.0,3169.214
8620,17.67,261.5,1.3,0.014676,,,,5497.0,0.809,0.907,4.577,,,,1.0,0.0,1.0,1.0,23.6,12.322731
8621,50.68,147.9,1.66,0.014734,,,,6225.0,1.031,1.091,4.45,,,,1.0,0.0,1.0,0.0,35.7,8.208407
8622,7.06797,48942.8,46.92,0.20488,,,,6020.0,2.097,1.162,3.86,,,,0.0,1.0,0.0,0.0,3181.5,5703.485
8623,5.762,71.0,3.13,0.013266,,,,5473.0,2.162,1.065,3.796,,,,0.0,0.0,0.0,1.0,10.1,8.280344
8624,8.52557,526949.0,68.52,0.683496,,,,5547.0,0.918,0.862,4.447,,,,0.0,1.0,0.0,0.0,3487.5,22029.355
8625,2.56725,40368.3,46.27,0.454182,,,,5885.0,0.933,0.821,4.413,,,,0.0,1.0,0.0,0.0,679.8,5203.446
8626,2.80468,305452.0,39.98,0.526784,,,,5220.0,0.695,0.665,4.578,,,,0.0,1.0,0.0,0.0,1509.3,4442.473
8627,3.40234,412554.0,43.5,0.655143,,,,5058.0,0.608,0.603,4.651,,,,0.0,1.0,0.0,0.0,1054.4,20847.062
8628,4.4215,78713.8,89.71,0.678383,,,,6047.0,1.211,0.943,4.246,,,,0.0,1.0,0.0,0.0,1307.0,6998.6523
8629,5.628,252.2,42.47,0.287894,,,,6881.0,1.351,1.34,4.301,,,,0.0,0.0,1.0,0.0,19.1,10.819631
8630,2.2,49.3,0.66,0.006819,,,,5691.0,0.887,1.003,4.544,,,,1.0,0.0,0.0,1.0,15.6,11.938858
8631,8.61629,483487.0,99.05,0.691322,,,,6508.0,1.312,1.217,4.287,,,,1.0,0.0,0.0,0.0,2121.8,9708.388
8632,3.88,48.2,0.74,0.006627,,,,6158.0,1.026,1.092,4.455,,,,0.0,1.0,1.0,1.0,13.6,11.723129
8633,1.626,89.7,0.55,0.008589,,,,4208.0,0.583,0.57,4.662,,,,1.0,0.0,0.0,1.0,27.0,21.414711
8634,4.03025,251484.0,49.53,0.570473,,,,5932.0,0.795,0.882,4.58,,,,0.0,1.0,0.0,0.0,2338.3,15679.817
8636,1.22,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,13.985345
8637,6.19,200.0,1.49,0.018177,,,,5593.0,0.752,0.791,4.584,,,,1.0,0.0,0.0,1.0,45.9,11.801067
8638,3.752,129.1,23.19,0.206142,,,,6108.0,1.03,1.132,4.466,,,,1.0,0.0,0.0,0.0,17.0,8.335669
8639,13.953,49618.4,91.26,0.209933,,,,5154.0,3.981,1.672,3.461,,,,1.0,0.0,0.0,0.0,1292.0,3179.7195
8640,2.45449,16876.4,30.54,0.405309,,,,5009.0,0.69,0.666,4.584,,,,0.0,1.0,0.0,0.0,939.5,1543.4167
8642,4.1768,41109.0,61.04,0.4367,,,,6287.0,1.28,1.015,4.231,,,,0.0,1.0,0.0,0.0,285.4,436.86713
8644,25.65,227.3,1.63,0.014455,,,,6103.0,1.03,0.953,4.391,,,,1.0,0.0,0.0,0.0,7.1,7.245392
8645,1.301,50.8,0.41,0.006559,,,,5037.0,0.568,0.574,4.689,,,,0.0,0.0,1.0,1.0,11.0,10.3683195
8647,2.952,254.7,1.14,0.015394,,,,5176.0,0.681,0.657,4.589,,,,0.0,1.0,0.0,0.0,20.5,8.5434475
8648,7.59461,161389.0,67.43,0.532779,,,,6234.0,1.159,1.097,4.351,,,,0.0,1.0,0.0,0.0,2274.7,16765.291
8649,5.771,40.8,0.99,0.006683,,,,6276.0,1.353,0.988,4.17,,,,0.0,0.0,0.0,1.0,12.4,9.124913
8650,15.18,29.2,15.68,0.045763,,,,6742.0,3.138,1.752,3.688,,,,1.0,0.0,0.0,0.0,27.9,8.996354
8654,17.3269,243231.0,31.3,0.526828,,,,5231.0,0.544,0.569,4.721,,,,0.0,1.0,0.0,0.0,2829.0,7513.4863
8655,5.00309,121562.0,50.28,0.449196,,,,6105.0,1.025,0.99,4.412,,,,0.0,1.0,0.0,0.0,1545.8,15222.97
8656,3.743,59.5,0.63,0.006993,,,,4895.0,0.828,0.796,4.502,,,,0.0,0.0,1.0,1.0,13.0,9.4107895
8657,3.4844,31.0,0.96,0.005219,,,,6600.0,1.681,1.148,4.047,,,,0.0,0.0,1.0,1.0,5.0,10.710653
8658,3.997,278.2,28.37,0.015757,,,,5154.0,16.486,2.7,2.435,,,,0.0,0.0,1.0,1.0,31.4,12.361612
8659,3.088,174.9,16.03,0.011665,,,,4601.0,12.581,1.209,2.321,,,,0.0,0.0,1.0,1.0,11.9,12.394887
8660,3.987,78.4,0.67,0.007995,,,,5309.0,0.763,0.843,4.595,,,,0.0,0.0,1.0,1.0,16.1,14.2724905
8661,4.081,60.9,0.84,0.007733,,,,6108.0,0.997,1.072,4.471,,,,0.0,1.0,1.0,1.0,16.4,13.244247
8662,61.23,454.5,28.97,0.228932,,,,6543.0,1.159,1.181,4.382,,,,1.0,0.0,0.0,0.0,109.9,19.733057
8664,4.0537,50163.0,29.61,0.22245,,,,5888.0,1.219,0.796,4.167,,,,0.0,1.0,0.0,0.0,239.2,2719.1772
8665,3.866,1431.0,3.29,0.047917,,,,4406.0,0.628,0.632,4.643,,,,0.0,0.0,0.0,0.0,15.6,12.053264
8666,2.57,54.0,1.42,0.00696,,,,6328.0,1.864,1.374,4.035,,,,1.0,0.0,0.0,0.0,5.1,7.8874955
8668,7.1617,192283.0,58.48,0.544813,,,,6151.0,0.983,1.048,4.473,,,,0.0,1.0,0.0,0.0,5083.9,9553.544
8669,13.3991,83468.4,24.35,0.266068,,,,5845.0,0.838,0.926,4.558,,,,0.0,1.0,0.0,0.0,1595.1,2418.022
8671,3.4079,5675.1,32.62,0.34182,,,,5845.0,0.874,0.968,4.541,,,,0.0,1.0,0.0,0.0,197.5,572.669
8672,2.102,102.9,2.5,0.009443,,,,6581.0,2.42,1.428,3.824,,,,1.0,0.0,0.0,0.0,6.2,7.492699
8674,18.4531,901661.0,406.97,1.384397,,,,7598.0,2.692,1.945,3.867,,,,0.0,1.0,0.0,0.0,4885.3,8050.697
8675,8.0461,17703.4,47.96,0.160651,,,,5524.0,2.734,1.346,3.693,,,,0.0,1.0,0.0,0.0,1364.9,1717.3049
8676,4.954,157.1,1.17,0.011641,,,,5475.0,0.923,0.829,4.426,,,,0.0,0.0,0.0,1.0,10.1,8.002485
8677,4.291,320.4,18.93,0.212412,,,,5693.0,0.816,0.911,4.57,,,,0.0,1.0,1.0,1.0,94.0,23.61648
8678,13.6817,516932.0,83.5,0.69015,,,,6315.0,1.108,0.875,4.292,,,,0.0,1.0,0.0,0.0,1694.6,9994.969
8679,15.0402,202488.0,43.15,0.423955,,,,6003.0,0.932,1.019,4.507,,,,0.0,1.0,0.0,0.0,4750.2,9013.35
8680,7.89,76.7,1.8,0.008101,,,,6823.0,2.037,1.66,4.04,,,,0.0,1.0,0.0,0.0,68.2,11.96055
8690,6.9796,114625.0,84.49,0.496613,,,,8529.0,1.558,1.572,4.249,,,,0.0,1.0,0.0,0.0,724.0,2549.221
8692,2.2828,38007.0,22.11,0.255027,,,,5448.0,0.794,0.721,4.497,,,,0.0,1.0,0.0,0.0,87.9,1307.7428
8693,5.891,68.4,0.99,0.008174,,,,6387.0,1.105,1.145,4.41,,,,0.0,0.0,1.0,1.0,10.3,8.937359
8694,9.43866,662832.0,446.29,1.213101,,,,8104.0,3.369,1.957,3.675,,,,0.0,1.0,0.0,0.0,3316.5,14795.117
8695,7.275,70.8,0.89,0.008208,,,,6122.0,0.996,1.07,4.471,,,,0.0,1.0,1.0,0.0,37.9,8.494896
8696,2.732,91.6,0.83,0.008629,,,,5495.0,0.882,0.887,4.495,,,,1.0,0.0,1.0,1.0,12.6,7.6691084
8697,16.6,342.9,1.94,0.017177,,,,6363.0,1.035,1.083,4.444,,,,1.0,0.0,0.0,0.0,11.7,15.014378
8698,3.053,121.0,1.01,0.010053,,,,5807.0,0.922,1.036,4.524,,,,0.0,0.0,1.0,0.0,10.0,8.241066
8699,1.221,36.0,2.12,0.005392,,,,5176.0,3.605,1.621,3.534,,,,0.0,0.0,1.0,0.0,11.9,9.2776575
8700,2.74503,410723.0,51.97,0.645784,,,,4524.0,0.737,0.727,4.566,,,,0.0,1.0,0.0,0.0,524.8,9404.604
8701,3.4248,240156.0,45.91,0.561344,,,,4926.0,0.749,0.724,4.548,,,,0.0,1.0,0.0,0.0,459.9,17090.652
8702,3.01179,118440.0,74.5,0.507247,,,,5757.0,1.345,0.898,4.134,,,,0.0,1.0,0.0,0.0,2594.9,8053.333
8703,1.091,497.0,1.88,0.020507,,,,5301.0,0.84,0.869,4.528,,,,0.0,1.0,0.0,1.0,14.7,11.460257
8704,1.273,206.8,0.85,0.014108,,,,3929.0,0.55,0.559,4.705,,,,0.0,1.0,0.0,1.0,8.9,8.439913
8705,19.781,115.3,1.14,0.009789,,,,5925.0,1.066,1.07,4.412,,,,0.0,1.0,1.0,1.0,26.8,7.3641725
8706,28.083,2964.8,4.72,0.061347,,,,4922.0,0.704,0.681,4.576,,,,1.0,0.0,0.0,1.0,122.0,21.62828
8707,29.122,936.0,8.43,0.035212,,,,8691.0,2.193,2.069,4.072,,,,1.0,0.0,1.0,1.0,49.6,19.788036
8708,24.98,378.9,2.17,0.022225,,,,5853.0,0.895,0.99,4.529,,,,1.0,0.0,1.0,1.0,36.0,14.412345
8709,7.5583,123880.0,40.11,0.335774,,,,6596.0,1.094,1.098,4.4,,,,0.0,1.0,0.0,0.0,1280.3,9217.836
8710,7.3232,125416.0,55.26,0.500082,,,,6363.0,1.012,1.065,4.456,,,,0.0,1.0,0.0,0.0,877.8,3531.5542
8711,2.619,23.2,0.47,0.004451,,,,5606.0,0.962,0.829,4.39,,,,0.0,0.0,1.0,1.0,12.9,11.096972
8712,3.371,76.7,0.19,0.008231,,,,3256.0,0.207,0.184,5.071,,,,1.0,0.0,1.0,1.0,13.4,9.460423
8713,3.489,125.9,1.02,0.011095,,,,5952.0,0.844,0.932,4.554,,,,0.0,0.0,0.0,1.0,14.2,13.0653105
8714,3.0255,55.5,0.79,0.00734,,,,5779.0,0.99,0.827,4.364,,,,0.0,0.0,1.0,1.0,3.4,9.829932
8715,2.355,164.9,1.08,0.011679,,,,5631.0,0.847,0.946,4.557,,,,0.0,0.0,1.0,0.0,10.9,10.421445
8716,4.66961,376200.0,69.18,0.633509,,,,6153.0,1.0,0.927,4.405,,,,0.0,1.0,0.0,0.0,2731.0,37195.07
8717,1.873,86.5,0.78,0.009161,,,,5252.0,0.783,0.896,4.593,,,,0.0,0.0,1.0,0.0,10.7,9.108955
8718,6.08966,334158.0,63.46,0.614952,,,,5759.0,0.945,0.984,4.481,,,,0.0,1.0,0.0,0.0,4093.9,35257.8
8719,8.90236,21566.9,34.98,0.134636,,,,5750.0,2.379,1.041,3.703,,,,0.0,1.0,0.0,0.0,4262.9,3336.719
8720,1.69459,20505.9,37.5,0.420848,,,,5813.0,0.816,0.903,4.568,,,,0.0,1.0,0.0,0.0,997.0,1043.6171
8721,1.21,1773.0,7.22,0.047936,,,,7229.0,1.38,1.32,4.278,,,,1.0,0.0,0.0,0.0,9.1,7.809862
8722,5.938,84.2,0.93,0.00849,,,,6247.0,1.002,1.045,4.458,,,,1.0,0.0,0.0,0.0,11.5,8.163521
8723,3.399,141.6,0.64,0.010722,,,,4373.0,0.544,0.569,4.722,,,,1.0,0.0,0.0,1.0,23.4,12.698673
8724,2.06,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,11.974897
8725,4.71,145.1,0.77,0.010897,,,,5092.0,0.645,0.712,4.671,,,,1.0,0.0,0.0,1.0,28.9,11.9268465
8726,3.404,81.8,0.79,0.008583,,,,5603.0,0.846,0.941,4.556,,,,1.0,0.0,0.0,1.0,14.0,8.664175
8727,4.503,72.6,0.65,0.00764,,,,5230.0,0.777,0.873,4.594,,,,1.0,0.0,1.0,1.0,14.0,8.948728
8728,1.861,49.2,1.29,0.006762,,,,6487.0,1.748,1.343,4.08,,,,0.0,0.0,1.0,1.0,14.4,11.583959
8730,3.233,30.9,0.47,0.005142,,,,6068.0,0.829,0.926,4.568,,,,0.0,0.0,0.0,1.0,14.8,7.313697
8732,4.50984,287602.0,44.56,0.586321,,,,5081.0,0.696,0.668,4.578,,,,0.0,1.0,0.0,0.0,2177.0,4610.6934
8733,4.985,105.6,10.04,0.101732,,,,5952.0,0.904,0.913,4.486,,,,1.0,0.0,1.0,0.0,42.8,10.613564
8734,4.61248,232468.0,74.23,0.465605,,,,6728.0,1.46,1.257,4.206,,,,0.0,1.0,0.0,0.0,2607.6,5698.0557
8735,2.6423,60334.0,60.74,0.458574,,,,6038.0,1.213,0.864,4.206,,,,1.0,0.0,0.0,0.0,385.4,2844.7083
8736,4.29947,129243.0,105.82,0.499517,,,,7343.0,1.94,1.436,4.02,,,,1.0,0.0,0.0,0.0,3152.6,14969.1
8737,6.6324,65410.8,30.92,0.245552,,,,5619.0,1.153,0.901,4.269,,,,0.0,1.0,0.0,0.0,912.0,3401.5417
8738,3.14,74.6,1.22,0.008052,,,,6344.0,1.39,0.869,4.091,,,,1.0,0.0,0.0,0.0,8.0,7.403691
8739,8.43812,252721.0,42.58,0.570845,,,,5079.0,0.683,0.659,4.588,,,,0.0,1.0,0.0,0.0,1938.7,5939.2256
8740,3.855,112262.0,42.05,0.493645,,,,5356.0,0.78,0.872,4.589,,,,0.0,1.0,0.0,0.0,252.0,4648.02
8741,3.82527,151432.0,103.41,0.5,,,,7207.0,1.894,1.499,4.06,,,,0.0,1.0,0.0,0.0,1752.6,19901.574
8742,2.595,45.5,0.68,0.006227,,,,6122.0,0.996,1.07,4.471,,,,0.0,0.0,1.0,1.0,7.2,7.9788203
8743,2.90121,120249.0,34.88,0.39437,,,,5546.0,0.81,0.907,4.575,,,,0.0,1.0,0.0,0.0,1607.2,1828.4366
8745,4.16343,233337.0,59.24,0.500905,,,,5593.0,1.083,0.876,4.311,,,,0.0,1.0,0.0,0.0,2387.8,23061.596
8746,1.77,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,7.3837485
8747,15.81,1364.2,161858.0,87.751617,,,,5026.0,16.891,3.319,2.504,,,,1.0,0.0,0.0,0.0,15.9,9.735018
8749,8.2852,88625.0,200.24,0.498009,,,,7624.0,3.682,2.068,3.622,,,,0.0,1.0,0.0,0.0,977.2,24773.266
8750,3.9741,133317.0,28.69,0.375283,,,,4817.0,0.7,0.767,4.624,,,,0.0,1.0,0.0,0.0,645.9,6088.897
8752,4.14334,127971.0,20.51,0.327827,,,,4340.0,0.573,0.561,4.671,,,,0.0,1.0,0.0,0.0,2098.9,4269.7866
8753,4.5776,173843.0,88.52,0.531206,,,,6604.0,1.526,1.283,4.178,,,,0.0,1.0,0.0,0.0,422.1,5474.818
8754,1.296,73.5,0.85,0.007986,,,,6018.0,0.975,1.058,4.485,,,,0.0,1.0,1.0,0.0,12.3,9.755557
8755,6.07183,439208.0,90.93,0.674816,,,,6599.0,1.234,1.248,4.35,,,,0.0,1.0,0.0,0.0,969.3,44979.66
8756,47.2475,116722.0,25.44,0.316079,,,,5288.0,0.737,0.748,4.577,,,,1.0,0.0,0.0,0.0,3568.1,5202.703
8757,4.16284,106527.0,31.39,0.308055,,,,6214.0,0.933,1.005,4.501,,,,0.0,1.0,0.0,0.0,742.1,7120.9536
8758,1.712,38.8,0.48,0.005752,,,,5151.0,0.761,0.874,4.602,,,,0.0,1.0,1.0,1.0,13.4,11.056647
8760,13.2895,459877.0,45.9,0.629284,,,,5229.0,0.668,0.659,4.607,,,,0.0,1.0,0.0,0.0,2599.0,17068.826
8761,5.49699,76826.0,50.18,0.473278,,,,6244.0,0.971,1.021,4.473,,,,0.0,1.0,0.0,0.0,822.9,5828.961
8762,6.03491,224329.0,74.4,0.560736,,,,6085.0,1.215,1.055,4.293,,,,0.0,1.0,0.0,0.0,2941.0,8313.724
8763,6.83577,83412.4,28.97,0.26853,,,,6161.0,0.988,0.829,4.367,,,,0.0,1.0,0.0,0.0,4542.8,5243.204
8764,10.4532,61032.0,188.89,0.499778,,,,8026.0,3.461,1.95,3.65,,,,0.0,1.0,0.0,0.0,370.6,1626.8871
8765,4.45367,119590.0,56.62,0.50385,,,,6109.0,1.029,1.099,4.455,,,,0.0,1.0,0.0,0.0,673.3,2824.9478
8767,10.5972,222232.0,46.42,0.56077,,,,5985.0,0.758,0.846,4.603,,,,0.0,1.0,0.0,0.0,1157.6,13889.975
8768,2.70314,58143.5,17.21,0.303606,,,,4717.0,0.519,0.536,4.737,,,,0.0,1.0,0.0,0.0,1144.8,1289.0034
8769,2.263,28.4,1.12,0.004997,,,,5800.0,2.053,1.129,3.866,,,,0.0,1.0,0.0,1.0,16.3,10.786979
8770,1.67598,1520.3,151.56,0.353327,,,,6450.0,3.928,1.782,3.501,,,,0.0,1.0,0.0,0.0,237.7,169.76242
8771,4.6617,323029.0,114.4,0.610513,,,,6987.0,1.716,1.343,4.096,,,,0.0,1.0,0.0,0.0,596.0,1472.2588
8778,14.94,148.2,1.57,0.011407,,,,6327.0,1.259,1.089,4.276,,,,1.0,0.0,0.0,0.0,14.3,7.907537
8779,0.87,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,10.815136
8780,2.24307,75590.0,46.75,0.50075,,,,5561.0,0.855,0.866,4.512,,,,0.0,1.0,1.0,0.0,398.1,1812.5457
8781,5.07707,92284.9,89.62,0.485917,,,,6026.0,1.689,1.315,4.101,,,,0.0,1.0,0.0,1.0,3230.4,16176.761
8782,5.2003,70355.0,31.35,0.405528,,,,5462.0,0.708,0.799,4.628,,,,0.0,1.0,0.0,0.0,187.0,2460.9387
8783,2.24,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,9.124281
8787,3.5426,850.5,22.17,0.280392,,,,4975.0,0.724,0.818,4.614,,,,0.0,1.0,1.0,0.0,130.5,27.271313
8788,1.0727,55.9,10.23,0.006943,,,,4897.0,13.499,1.935,2.464,,,,0.0,0.0,1.0,0.0,4.8,8.718766
8789,8.27486,86749.2,146.33,0.487824,,,,6675.0,2.747,1.54,3.748,,,,0.0,1.0,0.0,0.0,1451.7,4129.7866
8790,6.7828,116633.0,96.62,0.513822,,,,7323.0,1.722,1.587,4.167,,,,0.0,1.0,0.0,0.0,217.7,225.69688
8792,3.62479,37964.0,35.68,0.439752,,,,5496.0,0.743,0.825,4.607,,,,0.0,1.0,0.0,0.0,386.1,1957.8331
8793,3.1088,1840.6,82.42,0.315913,,,,6071.0,2.389,1.301,3.796,,,,0.0,1.0,0.0,0.0,181.4,176.00334
8794,4.39793,181820.0,41.38,0.439064,,,,5873.0,0.863,0.954,4.547,,,,0.0,1.0,0.0,0.0,1564.3,2797.7131
8795,3.1273,67298.6,38.21,0.468421,,,,5679.0,0.747,0.849,4.605,,,,0.0,1.0,0.0,0.0,849.3,2281.505
8797,2.95,13.7,0.5,0.003534,,,,6168.0,1.307,1.105,4.25,,,,1.0,0.0,0.0,1.0,9.6,8.268402
8798,2.734,70.0,0.91,0.007807,,,,6090.0,1.071,1.173,4.447,,,,0.0,0.0,1.0,1.0,15.9,12.889453
8799,5.04732,276277.0,61.88,0.494921,,,,6507.0,1.145,1.049,4.343,,,,0.0,1.0,0.0,0.0,5286.2,20876.672
8800,1.996,27.0,0.94,0.005034,,,,6862.0,1.712,1.395,4.114,,,,1.0,0.0,0.0,1.0,10.9,10.434645
8801,3.71841,152685.0,106.84,0.519578,,,,6700.0,1.883,1.424,4.041,,,,1.0,0.0,0.0,0.0,1120.8,2188.515
8802,6.23451,105346.0,49.22,0.495271,,,,5955.0,0.91,0.999,4.52,,,,0.0,1.0,0.0,0.0,1754.8,2895.6172
8804,14.8694,447716.0,74.87,0.667642,,,,5539.0,1.027,0.95,4.393,,,,0.0,1.0,0.0,0.0,3469.5,21190.113
8806,6.17216,513813.0,75.54,0.691753,,,,5780.0,1.0,1.0,4.438,,,,0.0,1.0,0.0,1.0,1153.4,11945.657
8807,6.43532,251876.0,45.2,0.480699,,,,5807.0,0.861,0.771,4.455,,,,0.0,1.0,0.0,0.0,1496.5,29097.979
8808,12.5252,107382.0,52.8,0.294295,,,,5226.0,1.643,0.921,3.97,,,,1.0,0.0,0.0,0.0,2085.7,2952.7942
8810,2.208,45.9,0.96,0.006287,,,,6175.0,1.405,0.904,4.099,,,,1.0,0.0,0.0,0.0,21.4,9.220894
8813,4.77204,386682.0,55.3,0.640248,,,,5618.0,0.791,0.884,4.583,,,,0.0,1.0,0.0,0.0,3095.0,16250.8955
8814,5.88678,76231.1,64.66,0.255131,,,,6154.0,2.321,1.219,3.793,,,,0.0,1.0,0.0,0.0,5547.2,7206.972
8815,6.84353,85531.5,34.62,0.340205,,,,5761.0,0.932,0.821,4.413,,,,0.0,1.0,0.0,0.0,1767.8,3651.523
8817,0.8161,2265.0,0.95,0.04497,,,,3236.0,0.193,0.169,5.097,,,,0.0,0.0,0.0,0.0,15.0,22.398544
8818,4.008,25.4,0.4,0.004848,,,,5799.0,0.758,0.836,4.6,,,,0.0,0.0,0.0,1.0,15.4,10.46042
8819,4.181,82.6,0.91,0.008837,,,,6165.0,0.942,0.965,4.474,,,,1.0,0.0,0.0,1.0,22.5,11.398376
8820,3.71613,124878.0,67.24,0.499372,,,,6826.0,1.233,1.211,4.337,,,,0.0,1.0,0.0,0.0,1003.0,4980.3623
8821,1.738,29.5,0.62,0.005078,,,,6398.0,1.111,1.023,4.358,,,,1.0,0.0,0.0,1.0,19.2,11.650965
8822,1.8481,100.6,1.13,0.009761,,,,6300.0,1.057,1.028,4.404,,,,0.0,0.0,1.0,1.0,33.1,9.659952
8823,4.161,91.1,0.74,0.009417,,,,5402.0,0.717,0.731,4.591,,,,0.0,0.0,1.0,0.0,15.0,10.898611
8826,3.18229,32096.1,50.48,0.437751,,,,6469.0,1.056,1.095,4.431,,,,0.0,1.0,0.0,0.0,593.6,4060.7317
8827,2.22271,13941.0,29.17,0.396962,,,,5112.0,0.673,0.651,4.596,,,,0.0,1.0,0.0,0.0,531.5,1592.999
8828,8.12253,113967.0,52.42,0.314179,,,,6327.0,1.528,1.252,4.168,,,,0.0,1.0,0.0,0.0,2152.8,8886.378
8829,7.8216,87537.0,140.23,0.484238,,,,7970.0,2.652,1.906,3.871,,,,0.0,1.0,0.0,0.0,404.8,2523.8948
8830,4.7565,419437.0,95.83,0.675588,,,,6338.0,1.299,1.065,4.239,,,,0.0,1.0,0.0,0.0,1194.9,794.8993
8831,3.829,93.7,2.89,0.009437,,,,6240.0,2.803,1.385,3.684,,,,1.0,0.0,1.0,0.0,45.0,11.029754
8832,4.479,152.1,1.0,0.011479,,,,5222.0,0.795,0.828,4.556,,,,0.0,1.0,0.0,1.0,16.8,10.075876
8834,5.721,13.4,0.76,0.003499,,,,7693.0,1.984,1.737,4.083,,,,1.0,0.0,0.0,0.0,16.0,11.297451
8835,4.14769,66328.2,21.11,0.241376,,,,6081.0,0.801,0.786,4.526,,,,0.0,1.0,0.0,0.0,1107.7,3501.177
8836,3.9122,311858.0,58.19,0.600079,,,,5306.0,0.888,0.802,4.445,,,,0.0,1.0,0.0,0.0,2981.6,30114.742
8838,8.64,77.5,14.47,0.145429,,,,5941.0,0.911,1.001,4.519,,,,0.0,0.0,0.0,1.0,12.5,10.1937
8841,3.69044,232683.0,50.23,0.591183,,,,5481.0,0.778,0.871,4.592,,,,0.0,1.0,0.0,0.0,1959.2,9368.571
8842,2.4602,20524.2,71.9,0.447326,,,,5791.0,1.472,0.89,4.052,,,,0.0,1.0,0.0,0.0,347.5,2799.471
8843,3.433,54.9,1.26,0.007416,,,,7141.0,1.56,1.558,4.243,,,,1.0,0.0,0.0,0.0,29.1,12.54859
8844,1.52,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,26.610167
8846,9.3564,41865.1,27.38,0.207722,,,,5911.0,1.207,1.112,4.321,,,,0.0,1.0,0.0,0.0,1304.8,2060.8857
8847,2.283,497.6,2.11,0.02222,,,,5668.0,0.868,0.963,4.545,,,,1.0,0.0,0.0,0.0,7.7,7.4219
8848,1.188,133.1,3.1,0.01077,,,,4976.0,2.638,0.868,3.534,,,,0.0,0.0,1.0,0.0,11.3,10.970546
8849,3.515,81901.0,26.43,0.462694,,,,3887.0,0.523,0.553,4.743,,,,0.0,1.0,0.0,0.0,395.3,2057.406
8850,1.22,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,12.765939
8851,3.82706,16676.0,68.58,0.42291,,,,6496.0,1.485,1.312,4.212,,,,0.0,1.0,0.0,0.0,1845.6,3051.2244
8852,1.9378,5880.0,89.22,0.375137,,,,8851.0,2.178,2.106,4.085,,,,1.0,0.0,0.0,0.0,133.4,119.209984
8853,2.69834,8846.9,618.37,0.377415,,,,5210.0,15.004,3.512,2.631,,,,0.0,1.0,0.0,0.0,801.7,1136.3066
8854,5.9056,455661.0,64.42,0.665088,,,,5492.0,0.887,0.978,4.533,,,,0.0,1.0,0.0,0.0,2246.9,12773.515
